@startDateOnly,@value
2020-08-17,11.402110884517787
2020-08-18,7.096777103999998
2020-08-19,2.6099533350000006
2020-08-20,4.540032265999999
2020-08-21,1.4123972649999998
2020-08-22,5.519961352999996
2020-08-23,5.928112216999998
2020-08-24,5.06076434400001
2020-08-25,4.061335678999997
2020-08-26,3.2781757620000045
2020-08-27,7.889819972000003
2020-08-28,4.935912389499991
2020-08-29,2.0960243840000006
2020-08-30,6.447083264999999
2020-08-31,3.7762448179999994
2020-09-01,2.031624904
2020-09-02,0.4979764
2020-09-03,5.0427582489999905
2020-09-04,1.3134169520000005
2020-09-05,5.631265204999997
2020-09-06,8.405562628999997
2020-09-07,2.9784226739999995
2020-09-08,6.41066678999999
2020-09-09,3.565066402999999
2020-09-10,3.730151388999999
2020-09-11,14.328080308460098
